"Time (UTC)","Google (Search)","Telescope (# Unique Source IPs)","BGP (#Visible /24s)","Active Probing (#/24s Up)","Mozilla (City Count)"
"2025-12-31 00:30:00",19.141115678265844,14.797163780076716,99.86393251052522,97.58397795909717,
"2025-12-31 01:00:00",16.429500021771684,14.076484947111473,99.86553330451903,97.25283458726291,10
"2025-12-31 01:30:00",14.597065153690025,14.98314541439033,99.87473786998352,96.96142842004876,
"2025-12-31 02:00:00",14.656174345981135,14.622805997907706,99.87673886247578,96.77333898484687,17.5
"2025-12-31 02:30:00",15.94661530034816,14.064861094966874,99.8811410459588,96.46073964183533,
"2025-12-31 03:00:00",19.240298313875886,14.866906892944323,99.88874481742944,96.45014305393663,27.500000000000004
"2025-12-31 03:30:00",23.41359937786452,17.191677321864464,99.88714402343562,96.43689731906328,
"2025-12-31 04:00:00",27.686212285683816,21.73660351040335,99.88714402343562,96.78923386669493,50
"2025-12-31 04:30:00",33.85778352612313,26.72323608043706,99.89194640541709,96.80777789551765,
"2025-12-31 05:00:00",43.07894646208622,28.327327676391956,99.88874481742944,96.89784889265658,70
"2025-12-31 05:30:00",51.538377695628725,28.920144135766595,99.88714402343562,97.17336017802268,
"2025-12-31 06:00:00",61.06918438388338,28.850401022898993,99.88874481742944,97.68729469110946,75
"2025-12-31 06:30:00",68.23618695629716,29.83842845519005,99.88874481742944,98.25421214368973,
"2025-12-31 07:00:00",75.26931300267576,28.397070789259566,99.88954521442636,98.61714527922008,77.5
"2025-12-31 07:30:00",79.72389090650024,26.897593862606072,99.892746802414,98.7707958037512,
"2025-12-31 08:00:00",82.44423528213775,25.11914448448216,99.88834461893099,99.03571050121862,72.5
"2025-12-31 08:30:00",83.38757896364127,25.235383005928163,99.89194640541709,99.07544770583873,
"2025-12-31 09:00:00",83.71671018130286,25.688713239567594,99.88954521442636,99.09399173466143,72.5
"2025-12-31 09:30:00",83.00016516629131,23.538300592816462,99.89034561142327,99.26883543498994,
"2025-12-31 10:00:00",82.63551046124614,22.75950249912821,99.88594342794026,99.41983681254636,67.5
"2025-12-31 10:30:00",82.34020231339048,21.515750319655936,99.88434263394645,99.44367913531843,
"2025-12-31 11:00:00",81.2826774333961,21.88771358828316,99.88634362643872,99.29267775776201,65
"2025-12-31 11:30:00",79.41765174677577,21.608741136812743,99.8847428324449,99.1920101727244,
"2025-12-31 12:00:00",77.39062137012284,20.67883296524468,99.892746802414,99.3032743456607,65
"2025-12-31 12:30:00",74.15991022207966,20.78344763454609,99.89194640541709,99.2211507894458,
"2025-12-31 13:00:00",71.1623219139226,20.841566895269093,99.89394739790937,99.31916922750875,72.5
"2025-12-31 13:30:00",68.54967353401875,20.63233755666628,99.90235156637692,99.22379993642048,
"2025-12-31 14:00:00",67.5651095536502,20.748576078112286,99.89594839040163,99.16286955600297,72.5
"2025-12-31 14:30:00",67.65042099372307,19.597814715796815,99.89874977989082,99.38804704885027,
"2025-12-31 15:00:00",68.80393179691274,18.784145065674764,99.89674878739855,99.25029140616722,62.5
"2025-12-31 15:30:00",69.58513410129567,19.760548645821224,99.90315196337383,99.44102998834377,
"2025-12-31 16:00:00",69.82904001170544,20.074392653725447,99.90195136787847,99.27413372893929,62.5
"2025-12-31 16:30:00",70.89669251860202,19.144484482157388,99.90315196337383,99.37215216700223,
"2025-12-31 17:00:00",72.1945351965398,18.354062536324538,99.8999503753862,99.05955282399069,62.5
"2025-12-31 17:30:00",73.88062313850283,18.06346623270952,99.89674878739855,99.07809685281339,
"2025-12-31 18:00:00",74.5231323105287,17.493897477624085,99.89834958139237,99.00656988449718,60
"2025-12-31 18:30:00",78.02350479039424,17.470649773334884,99.89674878739855,99.02246476634524,
"2025-12-31 19:00:00",81.8411748163129,16.808090201092643,99.89834958139237,98.91649888735829,55.00000000000001
"2025-12-31 19:30:00",83.98102491399077,17.07543880041846,99.8935471994109,98.50058281233444,
"2025-12-31 20:00:00",81.89379618105204,16.912704870394048,99.8935471994109,98.25156299671505,37.5
"2025-12-31 20:30:00",80.37645654832002,16.157154480995004,99.8935471994109,98.47938963653704,
"2025-12-31 21:00:00",73.3956559839903,16.075787515982796,99.8935471994109,98.11380735403202,32.5
"2025-12-31 21:30:00",63.94540778974947,16.250145298151807,99.8935471994109,98.45554731376498,
"2025-12-31 22:00:00",55.569690574930874,15.48297105660816,99.89194640541709,98.30189678923387,22.5
"2025-12-31 22:30:00",45.5300471179449,16.296640706730212,99.90115097088156,98.42905584401824,
